TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670312399.9056327,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.0683587,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.1827538,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.2918522,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.3969958,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.53232,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.6439865,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312400.834647,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312401.0385149,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312401.2776122,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312401.480798,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312401.6871977,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312401.9601283,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.1008446,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.2454321,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.364898,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.473714,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.618141,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.7361124,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.8525822,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312402.9659963,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312403.0826364,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312403.2227921,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312403.321275,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312403.4360476,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312403.562866,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312403.7095382,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312403.8099613,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312403.9878917,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312404.1631203,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312404.407184,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
1670312404.685867,219166,0,0,217056,281893,21,11,8750,1,5,190590,488704,28505536,197228,0,26,0,0,631800561,488399,0,0,0,0,,,,,
